id,price
60296,49757.98
60297,29732.992
60298,41715.34
60299,56484.2
60300,10094.381
60301,8168.717
60302,23436.05
60303,54219.453
60304,39572.125
60305,34835.625
60306,39169.777
60307,51482.887
60308,22333.617
60309,39926.64
60310,30928.98
60311,11606.678
60312,60878.125
60313,39347.84
60314,47984.305
60315,27001.238
60316,30549.996
60317,8991.007
60318,10411.931
60319,24961.752
60320,6607.379
60321,18123.557
60322,29939.854
60323,15014.056
60324,44917.277
60325,32695.162
60326,17639.7
60327,18949.342
60328,17434.525
60329,48469.105
60330,37996.957
60331,7843.5986
60332,18096.443
60333,17768.152
60334,10324.945
60335,24641.148
60336,48095.312
60337,32413.049
60338,32582.637
60339,66460.91
60340,12342.701
60341,35922.93
60342,28897.77
60343,25001.803
60344,19121.162
60345,51890.63
60346,8391.344
60347,16260.469
60348,28932.432
60349,68351.945
60350,61847.906
60351,37180.42
60352,100166.05
60353,6645.1685
60354,15946.86
60355,16109.206
60356,8044.6963
60357,17271.582
60358,30058.555
60359,26433.17
60360,87181.86
60361,12151.706
60362,38394.367
60363,23008.285
60364,12530.998
60365,24006.516
60366,18555.203
60367,35154.547
60368,50632.684
60369,30703.455
60370,30881.412
60371,28200.262
60372,26688.244
60373,9849.145
60374,22181.742
60375,12800.995
60376,14453.039
60377,14226.619
60378,12962.728
60379,6445.1904
60380,59398.96
60381,31687.18
60382,10344.825
60383,7230.563
60384,35533.848
60385,38307.723
60386,8722.298
60387,42320.33
60388,37849.434
60389,12724.801
60390,54961.52
60391,12070.244
60392,34289.406
60393,23078.783
60394,60019.527
60395,9280.934
60396,69006.0
60397,13262.626
60398,70354.54
60399,20920.215
60400,29748.877
60401,50183.066
60402,8440.2295
60403,14234.518
60404,49349.812
60405,25055.15
60406,53191.34
60407,37930.12
60408,13363.931
60409,42209.28
60410,41790.555
60411,12287.959
60412,86304.57
60413,40663.02
60414,45214.56
60415,10884.795
60416,50390.58
60417,27665.71
60418,11520.594
60419,81788.94
60420,40071.52
60421,7151.9424
60422,12333.194
60423,55858.62
60424,34927.87
60425,13532.53
60426,25645.99
60427,55770.742
60428,40717.695
60429,41076.164
60430,42678.453
60431,38938.934
60432,15671.385
60433,49895.73
60434,92088.19
60435,22900.863
60436,17515.354
60437,59187.254
60438,33285.53
60439,31884.096
60440,75125.0
60441,13649.937
60442,40765.953
60443,54454.76
60444,26585.463
60445,32767.455
60446,7806.6514
60447,13936.61
60448,13108.774
60449,50222.086
60450,9676.9375
60451,14750.235
60452,7693.2397
60453,21582.953
60454,59843.426
60455,54309.234
60456,11382.25
60457,20924.543
60458,7624.88
60459,15543.765
60460,8715.513
60461,38734.895
60462,37106.777
60463,8230.721
60464,24223.15
60465,168554.14
60466,9027.35
60467,26639.268
60468,17044.516
60469,30288.645
60470,15508.703
60471,40509.043
60472,8314.061
60473,29905.469
60474,9531.708
60475,27234.979
60476,24745.45
60477,15105.586
60478,17451.408
60479,70033.21
60480,38413.41
60481,17628.164
60482,70889.23
60483,63821.94
60484,17446.834
60485,13109.699
60486,41961.402
60487,13836.993
60488,14339.007
60489,40355.08
60490,64203.605
60491,40792.008
60492,9127.256
60493,25484.809
60494,36156.125
60495,7832.902
60496,28972.025
60497,40534.977
60498,51892.414
60499,129834.56
60500,42700.477
60501,54503.24
60502,59726.777
60503,24425.479
60504,54635.375
60505,18765.422
60506,49102.176
60507,29449.408
60508,61341.85
60509,54657.312
60510,17272.836
60511,11702.184
60512,12003.045
60513,29496.516
60514,44028.383
60515,21803.469
60516,10716.144
60517,57400.84
60518,8390.848
60519,8995.491
60520,85204.21
60521,41511.71
60522,16720.838
60523,29560.047
60524,20919.334
60525,48485.06
60526,14695.98
60527,34942.832
60528,7778.122
60529,31152.959
60530,56693.594
60531,26434.027
60532,31577.826
60533,13975.607
60534,26071.082
60535,47989.477
60536,17495.652
60537,15728.67
60538,62477.246
60539,34531.195
60540,47603.44
60541,32465.545
60542,53362.465
60543,28150.766
60544,7566.841
60545,22301.117
60546,80930.26
60547,26543.13
60548,19308.477
60549,13824.779
60550,49804.36
60551,35960.836
60552,10266.583
60553,13288.847
60554,37137.19
60555,33935.492
60556,49356.637
60557,38164.156
60558,26202.04
60559,34163.734
60560,47943.87
60561,11727.109
60562,56312.242
60563,11040.907
60564,28446.414
60565,19777.96
60566,46644.125
60567,7500.805
60568,15358.484
60569,30257.9
60570,27612.178
60571,69427.6
60572,52539.016
60573,46736.25
60574,16165.934
60575,9134.093
60576,81948.21
60577,34393.65
60578,14228.545
60579,18792.465
60580,90852.375
60581,44512.555
60582,25769.775
60583,16525.594
60584,80026.67
60585,70767.04
60586,16435.236
60587,9537.765
60588,28663.97
60589,29401.873
60590,26761.363
60591,31903.562
60592,81860.11
60593,44802.75
60594,24221.12
60595,40061.887
60596,64735.37
60597,20065.158
60598,11364.343
60599,14623.8125
60600,22528.24
60601,21461.936
60602,10453.16
60603,30377.598
60604,49664.344
60605,31782.242
60606,15164.158
60607,19836.463
60608,54936.21
60609,14492.183
60610,15927.754
60611,37337.48
60612,17474.227
60613,59870.258
60614,28247.607
60615,36312.836
60616,46035.945
60617,25798.914
60618,16359.097
60619,31004.258
60620,23574.764
60621,57228.28
60622,7048.8887
60623,9930.568
60624,12543.696
60625,46390.55
60626,24069.006
60627,12297.678
60628,37123.84
60629,45201.535
60630,26298.072
60631,40092.16
60632,31820.73
60633,28097.475
60634,34464.703
60635,40041.453
60636,8505.43
60637,21667.695
60638,62975.61
60639,33211.08
60640,111570.58
60641,14832.22
60642,16557.71
60643,15658.416
60644,63437.28
60645,30770.316
60646,22352.688
60647,54779.996
60648,38044.676
60649,30655.91
60650,8254.177
60651,53878.527
60652,45356.99
60653,95721.13
60654,14942.647
60655,55881.375
60656,26002.447
60657,37113.926
60658,42941.945
60659,92430.54
60660,27259.17
60661,11854.317
60662,8212.576
60663,7486.056
60664,28645.523
60665,15085.921
60666,13241.621
60667,8323.493
60668,32406.123
60669,13788.149
60670,28136.355
60671,13307.68
60672,5941.5303
60673,38139.566
60674,42321.902
60675,106950.164
60676,48974.176
60677,52479.977
60678,15444.425
60679,19026.012
60680,80175.41
60681,41262.066
60682,37509.754
60683,13276.826
60684,36843.867
60685,30671.26
60686,47695.555
60687,46955.023
60688,47929.42
60689,30684.484
60690,19279.477
60691,60108.883
60692,13031.656
60693,30440.934
60694,34777.34
60695,6087.3564
60696,7802.0293
60697,9302.52
60698,24525.85
60699,20526.734
60700,8779.095
60701,6586.8994
60702,30365.172
60703,44269.766
60704,14334.795
60705,11287.761
60706,15176.803
60707,35472.19
60708,8299.064
60709,19543.44
60710,51505.676
60711,104496.664
60712,37662.24
60713,55822.46
60714,36893.652
60715,43478.227
60716,48223.406
60717,27367.555
60718,14137.395
60719,41668.1
60720,18462.709
60721,38803.402
60722,12561.521
60723,23489.46
60724,10554.354
60725,71919.03
60726,27141.637
60727,9393.066
60728,34824.867
60729,23888.715
60730,8083.6104
60731,35369.6
60732,48240.195
60733,43263.562
60734,30996.957
60735,14583.033
60736,28915.771
60737,45466.17
60738,54473.57
60739,50591.223
60740,99958.49
60741,17539.121
60742,9697.539
60743,31237.027
60744,12227.185
60745,14657.28
60746,50535.53
60747,15439.034
60748,60457.74
60749,39195.445
60750,7006.9453
60751,23989.373
60752,15358.046
60753,19925.82
60754,51586.297
60755,19950.482
60756,43977.816
60757,66090.08
60758,32878.266
60759,23959.945
60760,19952.574
60761,61420.527
60762,9991.213
60763,74280.16
60764,17820.42
60765,13718.882
60766,69283.414
60767,14293.364
60768,34383.91
60769,9521.642
60770,15281.329
60771,42688.832
60772,37436.777
60773,22737.541
60774,16356.258
60775,23228.158
60776,28027.113
60777,20818.033
60778,41781.195
60779,30608.613
60780,28516.846
60781,29793.51
60782,18945.637
60783,14127.637
60784,25742.486
60785,26810.465
60786,18439.36
60787,37386.58
60788,75294.92
60789,43138.684
60790,90190.164
60791,39339.887
60792,19136.305
60793,98156.36
60794,31672.893
60795,32254.92
60796,52796.53
60797,35499.977
60798,36703.55
60799,61878.7
60800,6786.6445
60801,76968.836
60802,9031.646
60803,19259.428
60804,45474.54
60805,14546.323
60806,24611.863
60807,21966.805
60808,40262.09
60809,18977.445
60810,30891.78
60811,70752.8
60812,23499.521
60813,47195.977
60814,66754.375
60815,42133.67
60816,13038.307
60817,21540.08
60818,17126.26
60819,9108.205
60820,9300.506
60821,46662.234
60822,17808.477
60823,20373.56
60824,73431.43
60825,100371.73
60826,22240.566
60827,30597.23
60828,34877.016
60829,36053.312
60830,10909.966
60831,28710.809
60832,17199.588
60833,22578.588
60834,22504.467
60835,10220.435
60836,36164.99
60837,20554.14
60838,32843.074
60839,20387.42
60840,27020.328
60841,40680.395
60842,28041.953
60843,44656.438
60844,44016.92
60845,24714.648
60846,71930.414
60847,30027.412
60848,15255.584
60849,104824.85
60850,55057.633
60851,52057.57
60852,21509.309
60853,12872.869
60854,63982.945
60855,55460.887
60856,31176.285
60857,33770.742
60858,40110.055
60859,8736.066
60860,11250.114
60861,20710.783
60862,28029.682
60863,47670.996
60864,88716.81
60865,8173.229
60866,33719.57
60867,5750.7983
60868,28115.594
60869,35401.12
60870,17799.715
60871,86999.055
60872,38172.64
60873,44726.42
60874,80595.2
60875,26678.395
60876,17777.49
60877,52977.555
60878,60508.324
60879,16686.127
60880,70755.03
60881,13896.105
60882,23292.0
60883,14863.199
60884,12880.741
60885,20606.818
60886,25065.285
60887,52683.016
60888,59249.152
60889,28592.768
60890,12675.809
60891,48432.977
60892,18896.322
60893,8010.0244
60894,42660.062
60895,14269.488
60896,48836.215
60897,40035.19
60898,22850.84
60899,17085.656
60900,43392.562
60901,53510.355
60902,47450.785
60903,32968.977
60904,34342.227
60905,6951.987
60906,23273.549
60907,21564.11
60908,22306.182
60909,16726.549
60910,9581.616
60911,22206.486
60912,15669.844
60913,66041.31
60914,46288.906
60915,10786.563
60916,31037.127
60917,54782.34
60918,14459.175
60919,7938.403
60920,8417.633
60921,18957.982
60922,36004.348
60923,33812.574
60924,22804.904
60925,13606.89
60926,11447.163
60927,87121.59
60928,9689.801
60929,39992.57
60930,20537.758
60931,28284.186
60932,10116.826
60933,30221.271
60934,9115.244
60935,13601.311
60936,7221.7896
60937,13929.3545
60938,12304.87
60939,67158.89
60940,23453.715
60941,22310.309
60942,41288.637
60943,24739.86
60944,16746.578
60945,13442.722
60946,19065.936
60947,39898.816
60948,21290.775
60949,41488.125
60950,41917.13
60951,45940.387
60952,43289.273
60953,52104.957
60954,33854.195
60955,21598.912
60956,11084.689
60957,19406.762
60958,8850.069
60959,73413.64
60960,38466.27
60961,16915.6
60962,32594.791
60963,23268.22
60964,41464.08
60965,21239.062
60966,32202.637
60967,38194.855
60968,66256.69
60969,54178.824
60970,63469.23
60971,80896.22
60972,24415.254
60973,9439.78
60974,28742.973
60975,53628.215
60976,29492.186
60977,24185.365
60978,31413.912
60979,18040.596
60980,34946.9
60981,79333.29
60982,7502.287
60983,13404.075
60984,29151.648
60985,33148.617
60986,35579.59
60987,8451.628
60988,16567.078
60989,38205.566
60990,34922.676
60991,36540.273
60992,9179.606
60993,25144.484
60994,16988.705
60995,43178.195
60996,26759.682
60997,40384.227
60998,16840.816
60999,34138.723
61000,52191.79
61001,15297.221
61002,40084.094
61003,25569.283
61004,20267.518
61005,34606.82
61006,20903.898
61007,78908.625
61008,39245.758
61009,45180.46
61010,9262.665
61011,6328.992
61012,41587.793
61013,12240.567
61014,30214.99
61015,16112.709
61016,9802.601
61017,11412.652
61018,24392.564
61019,42589.938
61020,34777.87
61021,12050.358
61022,16400.71
61023,28290.229
61024,13949.455
61025,18876.51
61026,74968.195
61027,19687.574
61028,37511.15
61029,22325.61
61030,31434.74
61031,27197.656
61032,10796.002
61033,8503.768
61034,25506.01
61035,53764.887
61036,99828.164
61037,64541.5
61038,19081.906
61039,36127.688
61040,9323.169
61041,13262.312
61042,24143.01
61043,24352.863
61044,27578.598
61045,6404.6714
61046,10544.012
61047,63953.664
61048,33671.918
61049,24162.979
61050,7609.8706
61051,29024.21
61052,14943.703
61053,63252.906
61054,7864.3384
61055,20139.734
61056,65848.94
61057,22176.266
61058,32978.28
61059,51420.42
61060,38878.336
61061,56679.48
61062,37460.49
61063,30684.309
61064,18585.062
61065,55079.797
61066,50202.21
61067,28401.955
61068,55018.688
61069,31947.496
61070,15316.081
61071,53686.5
61072,80105.33
61073,9244.9
61074,22133.098
61075,7665.337
61076,19764.932
61077,34702.46
61078,7100.2114
61079,20661.307
61080,101656.83
61081,37177.62
61082,57754.13
61083,11968.514
61084,10030.508
61085,23475.107
61086,15798.921
61087,7958.612
61088,8453.03
61089,22145.068
61090,54619.793
61091,12468.344
61092,88509.69
61093,25076.76
61094,56814.508
61095,48914.895
61096,16672.21
61097,16350.005
61098,35642.66
61099,11571.367
61100,23185.91
61101,20902.484
61102,22079.275
61103,34330.47
61104,34603.656
61105,39563.562
61106,18368.348
61107,52808.363
61108,13003.697
61109,125489.79
61110,51869.6
61111,9451.663
61112,53319.48
61113,9789.886
61114,8012.477
61115,17744.14
61116,18312.377
61117,67695.5
61118,65440.637
61119,28879.064
61120,51906.816
61121,7930.042
61122,60971.26
61123,11775.084
61124,39030.836
61125,10204.676
61126,57043.668
61127,19079.14
61128,21380.67
61129,49505.6
61130,42167.56
61131,67652.52
61132,36002.94
61133,21455.184
61134,25062.44
61135,8191.2544
61136,53102.086
61137,56104.42
61138,48524.1
61139,23578.025
61140,29937.742
61141,35172.523
61142,14242.054
61143,14460.649
61144,9515.859
61145,8642.601
61146,14429.681
61147,11620.212
61148,20653.564
61149,18731.256
61150,8863.997
61151,47130.715
61152,11796.53
61153,67016.48
61154,18866.197
61155,25665.123
61156,72162.93
61157,49884.934
61158,104345.51
61159,60988.066
61160,26253.643
61161,25077.74
61162,48521.46
61163,16315.923
61164,13748.612
61165,10100.669
61166,57749.996
61167,36673.35
61168,15286.139
61169,34912.656
61170,22111.05
61171,64606.84
61172,35485.86
61173,38976.977
61174,36396.082
61175,8168.1245
61176,15906.958
61177,8343.617
61178,70384.734
61179,42861.96
61180,72877.63
61181,14757.987
61182,30258.938
61183,38305.13
61184,52223.008
61185,42877.414
61186,47435.402
61187,13915.175
61188,24860.479
61189,34014.387
61190,68831.36
61191,21314.83
61192,7914.123
61193,39457.72
61194,37550.234
61195,19299.695
61196,27953.842
61197,23384.076
61198,45945.86
61199,37296.516
61200,40841.676
61201,18904.396
61202,10575.411
61203,59703.887
61204,57467.61
61205,33898.355
61206,54005.957
61207,45189.38
61208,29799.617
61209,41207.684
61210,7932.833
61211,23777.365
61212,36633.4
61213,22106.074
61214,15360.169
61215,39028.195
61216,13343.415
61217,10769.748
61218,17106.77
61219,39035.117
61220,36417.082
61221,24670.729
61222,17365.014
61223,24727.78
61224,12023.622
61225,40990.816
61226,54087.19
61227,16586.902
61228,48087.426
61229,22381.1
61230,9879.115
61231,81158.17
61232,51839.484
61233,30321.908
61234,13652.306
61235,28162.822
61236,46435.836
61237,43967.457
61238,20295.68
61239,14644.243
61240,57611.324
61241,27965.172
61242,35997.105
61243,41622.668
61244,25810.877
61245,56484.2
61246,8048.4565
61247,18316.29
61248,9696.919
61249,18527.547
61250,32261.963
61251,20735.686
61252,12626.282
61253,62212.254
61254,10741.109
61255,12720.785
61256,19093.012
61257,43305.87
61258,44272.42
61259,13018.179
61260,49797.86
61261,84171.41
61262,11234.621
61263,26873.818
61264,7677.0054
61265,50610.53
61266,11403.763
61267,92616.1
61268,80243.73
61269,21329.084
61270,34515.883
61271,12781.38
61272,31851.424
61273,49847.13
61274,20705.492
61275,16577.557
61276,24876.557
61277,39937.875
61278,49786.125
61279,10427.69
61280,6185.46
61281,33993.766
61282,8876.839
61283,50164.21
61284,32711.97
61285,30733.041
61286,11010.087
61287,7479.355
61288,41910.734
61289,49554.117
61290,31161.277
61291,33717.156
61292,29063.848
61293,54655.746
61294,14744.301
61295,42036.023
61296,28686.832
61297,36287.496
61298,34539.688
61299,37727.773
61300,58162.043
61301,54027.08
61302,40561.816
61303,30490.068
61304,53236.05
61305,38523.285
61306,19685.08
61307,41812.883
61308,15051.101
61309,66586.2
61310,18121.363
61311,44908.97
61312,83431.36
61313,15737.927
61314,11115.549
61315,15025.888
61316,13943.111
61317,38279.16
61318,15436.105
61319,24133.545
61320,10939.106
61321,51940.484
61322,27955.307
61323,18856.594
61324,29031.74
61325,49355.65
61326,36414.656
61327,14208.707
61328,60496.895
61329,12280.508
61330,28410.574
61331,16501.984
61332,52817.582
61333,16050.855
61334,23914.93
61335,19830.22
61336,48668.56
61337,7232.011
61338,114211.83
61339,82834.13
61340,15127.628
61341,8864.801
61342,73513.9
61343,7385.1084
61344,55980.91
61345,28969.566
61346,47019.867
61347,42378.44
61348,19018.701
61349,47280.04
61350,78751.58
61351,8967.252
61352,32136.77
61353,18944.318
61354,42801.547
61355,46261.637
61356,11776.018
61357,48917.227
61358,29030.799
61359,68526.27
61360,64636.91
61361,8480.6455
61362,35909.98
61363,76189.664
61364,27389.33
61365,20159.162
61366,49136.652
61367,51834.79
61368,19931.77
61369,35181.78
61370,120895.92
61371,55206.746
61372,40229.543
61373,29863.088
61374,55257.676
61375,18479.479
61376,91965.76
61377,37148.81
61378,26977.098
61379,54526.945
61380,35932.14
61381,16232.875
61382,40272.496
61383,18077.227
61384,12350.449
61385,60800.38
61386,37118.918
61387,9508.239
61388,87518.15
61389,18238.078
61390,59323.387
61391,30215.682
61392,16495.504
61393,45269.35
61394,16138.637
61395,44601.83
61396,11070.334
61397,15984.758
61398,8840.334
61399,5863.607
61400,49843.086
61401,13900.97
61402,28995.963
61403,16644.947
61404,29178.436
61405,11443.55
61406,22205.807
61407,47977.715
61408,76622.64
61409,62420.67
61410,27393.98
61411,11061.121
61412,45664.625
61413,59694.6
61414,86436.52
61415,49335.176
61416,6855.298
61417,34451.13
61418,59769.97
61419,20664.814
61420,18916.986
61421,8599.552
61422,35390.652
61423,23819.672
61424,50683.652
61425,54399.066
61426,8135.287
61427,8256.854
61428,43425.1
61429,106084.98
61430,15960.782
61431,32908.598
61432,11652.083
61433,18376.268
61434,37750.66
61435,64697.164
61436,26183.605
61437,16169.974
61438,7867.317
61439,25248.844
61440,10961.653
61441,11278.884
61442,54917.617
61443,48004.72
61444,39755.508
61445,58470.98
61446,36577.93
61447,11097.732
61448,13107.074
61449,22444.219
61450,32103.137
61451,8708.857
61452,31854.734
61453,10258.029
61454,31564.791
61455,12231.337
61456,28516.22
61457,49959.25
61458,9464.886
61459,7861.2417
61460,48978.098
61461,21103.404
61462,28371.5
61463,10532.232
61464,7457.7666
61465,47756.047
61466,21058.912
61467,42446.96
61468,29055.92
61469,25256.12
61470,42731.844
61471,6200.68
61472,55698.19
61473,6521.731
61474,25909.25
61475,116131.27
61476,40035.918
61477,12368.838
61478,29600.104
61479,19867.02
61480,54576.52
61481,15909.065
61482,12188.787
61483,37348.09
61484,39062.79
61485,11842.192
61486,60505.207
61487,39460.918
61488,6425.7783
61489,10372.753
61490,25488.697
61491,18692.566
61492,42732.133
61493,54336.69
61494,43041.746
61495,8991.777
61496,10104.031
61497,22290.549
61498,22051.94
61499,33259.766
61500,9296.692
61501,46259.43
61502,7062.232
61503,34102.215
61504,47767.66
61505,15746.8
61506,39955.625
61507,23765.941
61508,30758.2
61509,43283.0
61510,9546.118
61511,21755.736
61512,119095.53
61513,49208.918
61514,67332.875
61515,27373.326
61516,68250.08
61517,38282.19
61518,44955.805
61519,11290.204
61520,23730.836
61521,26892.816
61522,10102.721
61523,7973.099
61524,39778.72
61525,55385.99
61526,9576.071
61527,60078.74
61528,30850.445
61529,21869.502
61530,36256.57
61531,13904.563
61532,24631.494
61533,30805.463
61534,43138.89
61535,52395.062
61536,64542.977
61537,23112.615
61538,10568.364
61539,39584.617
61540,14355.863
61541,8883.682
61542,23003.766
61543,17083.588
61544,27552.338
61545,6276.9434
61546,27980.512
61547,31485.986
61548,18680.36
61549,14081.15
61550,33057.758
61551,15613.355
61552,27181.525
61553,50314.61
61554,16160.321
61555,26231.82
61556,9055.278
61557,10282.379
61558,27442.852
61559,31696.188
61560,8292.585
61561,20558.885
61562,7706.612
61563,13170.9795
61564,10899.078
61565,38856.91
61566,24781.393
61567,13940.611
61568,21518.973
61569,76796.38
61570,15092.482
61571,32800.938
61572,26968.84
61573,28513.254
61574,12036.655
61575,8492.752
61576,15404.941
61577,37041.266
61578,69203.11
61579,21161.244
61580,31416.46
61581,16693.783
61582,10125.784
61583,20930.111
61584,11624.3125
61585,29510.135
61586,40856.637
61587,39938.75
61588,13259.25
61589,18065.662
61590,31317.627
61591,8315.916
61592,41131.043
61593,17958.27
61594,23995.756
61595,12431.833
61596,25201.33
61597,20770.479
61598,17271.105
61599,34158.164
61600,10866.903
61601,53671.91
61602,8661.743
61603,27518.906
61604,20694.219
61605,5096.3687
61606,36483.9
61607,8479.852
61608,90070.42
61609,36162.99
61610,16186.945
61611,8605.049
61612,40137.344
61613,21228.29
61614,7718.041
61615,28735.104
61616,46077.76
61617,15269.15
61618,43656.766
61619,11703.021
61620,26366.479
61621,30808.223
61622,12174.452
61623,12771.499
61624,9985.697
61625,13962.564
61626,43887.402
61627,34038.82
61628,13216.7295
61629,30881.412
61630,28027.246
61631,15304.153
61632,23574.246
61633,13474.978
61634,30298.238
61635,61552.4
61636,11574.302
61637,27540.383
61638,25109.69
61639,76527.7
61640,35201.01
61641,20235.746
61642,13104.139
61643,40162.957
61644,12119.473
61645,16473.824
61646,10646.094
61647,19192.34
61648,55234.08
61649,12123.635
61650,35677.008
61651,10822.483
61652,51567.01
61653,25396.518
61654,32435.342
61655,12076.3
61656,63430.566
61657,13733.137
61658,8858.133
61659,32055.623
61660,35375.305
61661,8811.783
61662,9943.295
61663,24498.967
61664,63041.23
61665,75748.234
61666,34068.016
61667,45499.66
61668,7409.5527
61669,50884.01
61670,66727.7
61671,30619.824
61672,12757.9375
61673,9624.513
61674,48668.094
61675,14832.501
61676,28287.668
61677,13636.703
61678,32138.977
61679,20075.322
61680,8495.037
61681,38701.77
61682,58868.914
61683,17164.488
61684,32885.508
61685,24273.518
61686,8046.4834
61687,81992.92
61688,18955.342
61689,36000.95
61690,41212.75
61691,24088.848
61692,36708.24
61693,35730.086
61694,55632.15
61695,19930.61
61696,49578.598
61697,23965.156
61698,8786.894
61699,34514.996
61700,74115.35
61701,8315.663
61702,17723.44
61703,33737.137
61704,38569.715
61705,14347.309
61706,42016.945
61707,29654.21
61708,45098.11
61709,24395.238
61710,20936.816
61711,43491.207
61712,16793.455
61713,58101.445
61714,10177.104
61715,14324.163
61716,10745.658
61717,11187.023
61718,26898.537
61719,6346.151
61720,5742.419
61721,30188.781
61722,17781.73
61723,8450.548
61724,34257.504
61725,24101.92
61726,26812.203
61727,18010.459
61728,40120.12
61729,11193.607
61730,8502.997
61731,9027.755
61732,21868.232
61733,33146.785
61734,19773.02
61735,52980.883
61736,21192.363
61737,15793.648
61738,58676.777
61739,15491.718
61740,14192.497
61741,13118.204
61742,47339.734
61743,29927.238
61744,8218.3125
61745,11270.303
61746,7658.6294
61747,18465.0
61748,9674.668
61749,24180.752
61750,11545.991
61751,14619.768
61752,33181.953
61753,23786.98
61754,54115.152
61755,7125.0176
61756,45337.23
61757,57746.473
61758,30326.854
61759,37629.277
61760,23240.19
61761,24577.664
61762,25149.783
61763,51204.57
61764,8173.369
61765,31578.879
61766,9731.743
61767,7904.258
61768,8783.216
61769,50235.207
61770,10747.227
61771,11966.094
61772,44519.812
61773,7577.8613
61774,36261.414
61775,10895.472
61776,51871.727
61777,36094.42
61778,32338.326
61779,14393.383
61780,28052.705
61781,52462.457
61782,26994.598
61783,24125.447
61784,41902.062
61785,42663.07
61786,39291.668
61787,47836.22
61788,14873.879
61789,26235.621
61790,11221.045
61791,50164.543
61792,10236.6455
61793,28484.256
61794,13577.555
61795,23405.383
61796,55429.797
61797,61313.02
61798,38569.05
61799,36063.594
61800,18867.979
61801,14665.024
61802,19798.418
61803,71676.63
61804,35605.69
61805,12065.928
61806,13745.505
61807,69590.27
61808,14922.598
61809,12311.537
61810,20294.96
61811,56444.51
61812,18510.01
61813,47328.445
61814,17344.178
61815,36179.92
61816,11649.115
61817,36245.508
61818,20042.611
61819,30184.576
61820,21635.299
61821,22609.791
61822,35921.9
61823,15925.036
61824,73076.33
61825,50554.04
61826,77008.63
61827,52373.082
61828,41437.508
61829,31709.824
61830,24874.824
61831,11609.634
61832,14173.153
61833,12767.93
61834,21218.512
61835,53615.89
61836,8359.251
61837,24915.83
61838,29754.865
61839,12277.346
61840,28352.135
61841,48952.832
61842,40584.566
61843,32366.252
61844,36218.69
61845,9664.395
61846,58892.55
61847,68664.51
61848,10295.38
61849,24463.873
61850,68052.875
61851,19379.41
61852,39937.684
61853,15516.882
61854,65464.35
61855,40785.707
61856,74698.56
61857,51465.12
61858,32741.62
61859,36345.887
61860,16830.748
61861,39658.72
61862,101071.2
61863,15185.822
61864,30134.877
61865,38243.586
61866,40843.35
61867,11403.186
61868,43563.312
61869,80548.11
61870,29475.51
61871,34994.457
61872,6751.128
61873,43806.402
61874,28179.828
61875,54613.285
61876,19625.283
61877,61505.457
61878,54020.633
61879,64298.707
61880,51976.414
61881,10778.81
61882,33706.42
61883,32658.604
61884,19233.732
61885,13179.059
61886,13202.985
61887,11772.726
61888,34697.035
61889,38701.88
61890,39106.1
61891,6330.8936
61892,46100.75
61893,39391.395
61894,15153.215
61895,23235.912
61896,13178.192
61897,12037.826
61898,9066.175
61899,11749.777
61900,27665.71
61901,51456.723
61902,10893.747
61903,8897.698
61904,63778.555
61905,14945.386
61906,31970.598
61907,5654.486
61908,19025.25
61909,16597.11
61910,12445.57
61911,7276.377
61912,48290.094
61913,56628.42
61914,17098.191
61915,15217.774
61916,9673.569
61917,21109.602
61918,26740.14
61919,39439.883
61920,10419.191
61921,32288.527
61922,34014.547
61923,15301.788
61924,11159.403
61925,41346.523
61926,33679.56
61927,35683.13
61928,42867.03
61929,39462.91
61930,21157.57
61931,12146.978
61932,6086.706
61933,65948.164
61934,29395.088
61935,46510.113
61936,47125.41
61937,5365.8936
61938,33161.863
61939,33174.137
61940,31070.947
61941,98537.336
61942,87477.1
61943,18734.418
61944,38912.8
61945,36329.668
61946,13081.001
61947,35695.555
61948,34989.086
61949,32699.4
61950,10756.495
61951,18211.191
61952,52330.594
61953,14425.072
61954,22680.951
61955,64530.36
61956,49799.09
61957,11507.769
61958,54629.12
61959,46809.05
61960,44024.734
61961,32928.66
61962,8731.277
61963,15623.841
61964,34553.133
61965,16843.979
61966,35057.188
61967,36325.996
61968,66572.17
61969,23084.484
61970,17992.416
61971,11924.865
61972,45089.684
61973,28596.285
61974,39489.188
61975,34353.164
61976,24545.902
61977,43226.527
61978,28542.584
61979,13470.34
61980,35170.375
61981,18933.139
61982,48962.594
61983,22197.973
61984,13837.547
61985,20731.83
61986,43226.73
61987,28098.143
61988,47868.258
61989,9170.56
61990,17570.309
61991,97358.14
61992,29898.424
61993,7317.204
61994,18430.498
61995,60378.273
61996,42160.56
61997,57395.477
61998,60213.594
61999,14128.014
62000,32919.586
62001,20580.973
62002,16804.783
62003,69817.89
62004,23964.996
62005,36560.105
62006,16970.02
62007,32789.805
62008,67917.5
62009,34190.105
62010,28170.266
62011,16406.781
62012,30808.605
62013,17782.527
62014,20656.066
62015,25079.365
62016,46359.15
62017,47797.504
62018,15390.947
62019,14130.048
62020,11156.531
62021,28810.32
62022,35491.04
62023,27557.408
62024,34361.945
62025,22520.957
62026,17628.467
62027,11275.185
62028,17266.97
62029,85303.32
62030,61486.164
62031,49846.844
62032,10312.93
62033,7887.3076
62034,12949.716
62035,29185.502
62036,32329.908
62037,50984.902
62038,14085.528
